candidate_id,selected_function_id,project,source_path,function_name,producer,producer_version,build_view,compiler,compiler_flags,architecture,raw_output_path,normalized_candidate_path,transformation_log_path,compile_log_path,parse_status,compile_status,harness_status,final_candidate_status,non_evaluable_reason,prompt_hash,binary_hash,normalized_candidate_hash,raw_output_hash
phase3a::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::llm4decompile::gcc_O0::c7fe38d16649,libevent::evutil.c::evutil_global_setup_locks_::0036::278da0d7a858,libevent,evutil.c,evutil_global_setup_locks_,llm4decompile,LLM4Binary/llm4decompile-22b-v2@be2ac0bbb3bfa508d9f8a4790329250f1cb13ddc,gcc_O0,gcc,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O0 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_llm4decompile_gcc_O0_c7fe38d16649/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_llm4decompile_gcc_O0_c7fe38d16649/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_llm4decompile_gcc_O0_c7fe38d16649/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_llm4decompile_gcc_O0_c7fe38d16649/compile_log.json,parse_failure,non_evaluable,not_run,decompilation_failure,llm4decompile_exception,a8910869bbadb3beba029165fb8e02991839dd3fafaa70b90fb5ba5e352a9e00,54f1bbc46e2c524f4423547fc1fa7b0c9e5ab2a43f28112e2c013c95911cc08c,,
phase3a::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::mycodex_api::gcc_O0::9157080f94a6,libevent::evutil.c::evutil_global_setup_locks_::0036::278da0d7a858,libevent,evutil.c,evutil_global_setup_locks_,mycodex_api,gpt-5.5,gcc_O0,gcc,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O0 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_mycodex_api_gcc_O0_9157080f94a6/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_mycodex_api_gcc_O0_9157080f94a6/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_mycodex_api_gcc_O0_9157080f94a6/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_mycodex_api_gcc_O0_9157080f94a6/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,506e84fa3eda2cf53542c83b01c25e7994438b938268514ab7915d006677e944,54f1bbc46e2c524f4423547fc1fa7b0c9e5ab2a43f28112e2c013c95911cc08c,9b4ce7259edf36739769ea76654d8770d6fa292e89eb4632c4a2c2f5802f0908,c2352d36f32828c2e0243721b65dfb4f2947301a1abb3e0f8ad2556200f92ee2
phase3a::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::ghidra::clang_O2::9e5c43cf1229,libevent::evutil.c::evutil_global_setup_locks_::0036::278da0d7a858,libevent,evutil.c,evutil_global_setup_locks_,ghidra,12.1.2,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_ghidra_clang_O2_9e5c43cf1229/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_ghidra_clang_O2_9e5c43cf1229/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_ghidra_clang_O2_9e5c43cf1229/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_ghidra_clang_O2_9e5c43cf1229/compile_log.json,parse_failure,non_evaluable,not_run,producer_view_unavailable,compiler_unavailable:clang,,,,
phase3a::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::angr::clang_O2::865baeab4055,libevent::evutil.c::evutil_global_setup_locks_::0036::278da0d7a858,libevent,evutil.c,evutil_global_setup_locks_,angr,9.2.102,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_angr_clang_O2_865baeab4055/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_angr_clang_O2_865baeab4055/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_angr_clang_O2_865baeab4055/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_angr_clang_O2_865baeab4055/compile_log.json,parse_failure,non_evaluable,not_run,producer_view_unavailable,compiler_unavailable:clang,,,,
phase3a::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::llm4decompile::clang_O2::ff50b542a0a8,libevent::evutil.c::evutil_global_setup_locks_::0036::278da0d7a858,libevent,evutil.c,evutil_global_setup_locks_,llm4decompile,LLM4Binary/llm4decompile-22b-v2@be2ac0bbb3bfa508d9f8a4790329250f1cb13ddc,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_llm4decompile_clang_O2_ff50b542a0a8/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_llm4decompile_clang_O2_ff50b542a0a8/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_llm4decompile_clang_O2_ff50b542a0a8/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_llm4decompile_clang_O2_ff50b542a0a8/compile_log.json,parse_failure,non_evaluable,not_run,producer_view_unavailable,compiler_unavailable:clang,,,,
phase3a::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::mycodex_api::clang_O2::ddd4ac3839fc,libevent::evutil.c::evutil_global_setup_locks_::0036::278da0d7a858,libevent,evutil.c,evutil_global_setup_locks_,mycodex_api,gpt-5.5,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_mycodex_api_clang_O2_ddd4ac3839fc/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_mycodex_api_clang_O2_ddd4ac3839fc/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_mycodex_api_clang_O2_ddd4ac3839fc/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858_mycodex_api_clang_O2_ddd4ac3839fc/compile_log.json,parse_failure,non_evaluable,not_run,producer_view_unavailable,compiler_unavailable:clang,,,,
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::ghidra::gcc_O0::3a1f01a76271,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_rand.c,evutil_secure_rng_global_setup_locks_,ghidra,12.1.2,gcc_O0,gcc,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O0 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_ghidra_gcc_O0_3a1f01a76271/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_ghidra_gcc_O0_3a1f01a76271/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_ghidra_gcc_O0_3a1f01a76271/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_ghidra_gcc_O0_3a1f01a76271/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,,bc8690d186fcc1827b440fabe9652dc151ca05e626b056e9b403b33e25b5bdd9,923fcb63e18be96ee67d2f6adccdc059dcaaf4d0742755b553879b33f84de515,89ffa5909f5b9e0006d64e4d49b0b0d0fc7daee0bba7fec468c4e13955ffeba6
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::angr::gcc_O0::f1f5245a601d,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_rand.c,evutil_secure_rng_global_setup_locks_,angr,9.2.102,gcc_O0,gcc,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O0 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_angr_gcc_O0_f1f5245a601d/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_angr_gcc_O0_f1f5245a601d/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_angr_gcc_O0_f1f5245a601d/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_angr_gcc_O0_f1f5245a601d/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,,bc8690d186fcc1827b440fabe9652dc151ca05e626b056e9b403b33e25b5bdd9,ab7c2fe463dffa8308388fd02f62e281c28b10a7a52473798078b3c9eef95a7a,19b79e8795f927f5a0d06e978c876984d09058bbf4146e7a23a6a1b0b5e74441
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::llm4decompile::gcc_O0::f5d84a43e44b,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_rand.c,evutil_secure_rng_global_setup_locks_,llm4decompile,LLM4Binary/llm4decompile-22b-v2@be2ac0bbb3bfa508d9f8a4790329250f1cb13ddc,gcc_O0,gcc,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O0 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_llm4decompile_gcc_O0_f5d84a43e44b/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_llm4decompile_gcc_O0_f5d84a43e44b/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_llm4decompile_gcc_O0_f5d84a43e44b/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_llm4decompile_gcc_O0_f5d84a43e44b/compile_log.json,parse_failure,non_evaluable,not_run,decompilation_failure,llm4decompile_exception,267a6254ad3c1d792a56a16ade83597bd6165a182a6921d1712d4e0037c8b141,bc8690d186fcc1827b440fabe9652dc151ca05e626b056e9b403b33e25b5bdd9,,
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::mycodex_api::gcc_O0::4fdc28788128,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_rand.c,evutil_secure_rng_global_setup_locks_,mycodex_api,gpt-5.5,gcc_O0,gcc,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O0 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_mycodex_api_gcc_O0_4fdc28788128/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_mycodex_api_gcc_O0_4fdc28788128/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_mycodex_api_gcc_O0_4fdc28788128/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_mycodex_api_gcc_O0_4fdc28788128/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,cdaa9bca59b9413379ff62bcd187880642ff8e15c25d8c7e27620bec4f4375a3,bc8690d186fcc1827b440fabe9652dc151ca05e626b056e9b403b33e25b5bdd9,9b4ce7259edf36739769ea76654d8770d6fa292e89eb4632c4a2c2f5802f0908,50a07f2588322bc77273049c59e9a7eadb88c00baa1633d71a9201b041e15a66
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::ghidra::clang_O2::c12555587a7a,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_rand.c,evutil_secure_rng_global_setup_locks_,ghidra,12.1.2,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_ghidra_clang_O2_c12555587a7a/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_ghidra_clang_O2_c12555587a7a/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_ghidra_clang_O2_c12555587a7a/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_ghidra_clang_O2_c12555587a7a/compile_log.json,parse_failure,non_evaluable,not_run,producer_view_unavailable,compiler_unavailable:clang,,,,
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::angr::clang_O2::94a70e116a5f,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_rand.c,evutil_secure_rng_global_setup_locks_,angr,9.2.102,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_angr_clang_O2_94a70e116a5f/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_angr_clang_O2_94a70e116a5f/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_angr_clang_O2_94a70e116a5f/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_angr_clang_O2_94a70e116a5f/compile_log.json,parse_failure,non_evaluable,not_run,producer_view_unavailable,compiler_unavailable:clang,,,,
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::llm4decompile::clang_O2::9a09f7bb3fa3,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_rand.c,evutil_secure_rng_global_setup_locks_,llm4decompile,LLM4Binary/llm4decompile-22b-v2@be2ac0bbb3bfa508d9f8a4790329250f1cb13ddc,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_llm4decompile_clang_O2_9a09f7bb3fa3/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_llm4decompile_clang_O2_9a09f7bb3fa3/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_llm4decompile_clang_O2_9a09f7bb3fa3/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_llm4decompile_clang_O2_9a09f7bb3fa3/compile_log.json,parse_failure,non_evaluable,not_run,producer_view_unavailable,compiler_unavailable:clang,,,,
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::mycodex_api::clang_O2::aad597233ca0,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_rand.c,evutil_secure_rng_global_setup_locks_,mycodex_api,gpt-5.5,clang_O2,clang,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O2 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_mycodex_api_clang_O2_aad597233ca0/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_mycodex_api_clang_O2_aad597233ca0/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_mycodex_api_clang_O2_aad597233ca0/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02_mycodex_api_clang_O2_aad597233ca0/compile_log.json,parse_failure,non_evaluable,not_run,producer_view_unavailable,compiler_unavailable:clang,,,,
phase3a::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::ghidra::gcc_O0::468070c03e4c,libevent::bufferevent_openssl.c::SSL_handshake_is_ok::0007::3cc89ee51b63,libevent,bufferevent_openssl.c,SSL_handshake_is_ok,ghidra,12.1.2,gcc_O0,gcc,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O0 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63_ghidra_gcc_O0_468070c03e4c/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63_ghidra_gcc_O0_468070c03e4c/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63_ghidra_gcc_O0_468070c03e4c/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63_ghidra_gcc_O0_468070c03e4c/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,,650840841f30fc34d88bb969cf3786c69b4ab06e47c1d9b540b896b298ed8dbe,f8a1b2fac137ffdfe12625efe0acdee57a8e14a9ffc63f4cf1d7330701570205,13785aa2c530ae6102234e29a83597dfa296c2e4c80cf5a5d535e89d2af6eaa1
phase3a::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::angr::gcc_O0::4b30a23c94b7,libevent::bufferevent_openssl.c::SSL_handshake_is_ok::0007::3cc89ee51b63,libevent,bufferevent_openssl.c,SSL_handshake_is_ok,angr,9.2.102,gcc_O0,gcc,-std=c11 -Wall -Wextra -Wno-unused-const-variable -O0 -g -fno-inline,x86_64-linux-gnu,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/raw/phase3a_libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63_angr_gcc_O0_4b30a23c94b7/raw_output.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63_angr_gcc_O0_4b30a23c94b7/candidate.c,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/normalized/phase3a_libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63_angr_gcc_O0_4b30a23c94b7/transformation_log.json,/home/shx/projects/binary_faithful_decompilation/analysis_outputs/decompile_faithfulness/phase3a_candidates/compile/phase3a_libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63_angr_gcc_O0_4b30a23c94b7/compile_log.json,parsed_function,compile_ready,compile_ready,minimally_normalized_candidate,,,650840841f30fc34d88bb969cf3786c69b4ab06e47c1d9b540b896b298ed8dbe,33d18bbd88da764dd8e843da05cc6cf00f9951de89f6531ea23c535df37f6f04,475824afadbabc11afd50ec4e1a7d3f3b2f5a653158685d433a40bc144d731bd
