original_candidate_id,recovery_candidate_id,selected_function_id,project,function_name,producer,build_view,original_failure_reason,recovery_eligibility,recovery_reason,clang_fix_required,llm4decompile_fix_required,clang_recovery_status,llm4decompile_recovery_status
phase3a::nanoprintf_nanoprintf.h_npf__id_i_0008_9a921da6f1fd::llm4decompile::clang_O2::73172bd6a6f1,phase3ar::nanoprintf_nanoprintf.h_npf__id_i_0008_9a921da6f1fd::llm4decompile::clang_O2::570a660257df,nanoprintf::nanoprintf.h::npf__id_i::0008::9a921da6f1fd,nanoprintf,npf__id_i,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::nanoprintf_nanoprintf.h_npf__id_i_0008_9a921da6f1fd::mycodex_api::clang_O2::3940b09f1d24,phase3ar::nanoprintf_nanoprintf.h_npf__id_i_0008_9a921da6f1fd::mycodex_api::clang_O2::2e7976c0b024,nanoprintf::nanoprintf.h::npf__id_i::0008::9a921da6f1fd,nanoprintf,npf__id_i,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libucl_src_ucl_parser.c_ucl_lex_is_comment_0004_14cdf1fc49d2::llm4decompile::gcc_O0::f76a599e9b3c,phase3ar::libucl_src_ucl_parser.c_ucl_lex_is_comment_0004_14cdf1fc49d2::llm4decompile::gcc_O0::886636dbefda,libucl::src_ucl_parser.c::ucl_lex_is_comment::0004::14cdf1fc49d2,libucl,ucl_lex_is_comment,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::libucl_src_ucl_parser.c_ucl_lex_is_comment_0004_14cdf1fc49d2::ghidra::clang_O2::337d2a2cebf6,phase3ar::libucl_src_ucl_parser.c_ucl_lex_is_comment_0004_14cdf1fc49d2::ghidra::clang_O2::347e8d22c81a,libucl::src_ucl_parser.c::ucl_lex_is_comment::0004::14cdf1fc49d2,libucl,ucl_lex_is_comment,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libucl_src_ucl_parser.c_ucl_lex_is_comment_0004_14cdf1fc49d2::angr::clang_O2::cb7096971453,phase3ar::libucl_src_ucl_parser.c_ucl_lex_is_comment_0004_14cdf1fc49d2::angr::clang_O2::282995e3119c,libucl::src_ucl_parser.c::ucl_lex_is_comment::0004::14cdf1fc49d2,libucl,ucl_lex_is_comment,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libucl_src_ucl_parser.c_ucl_lex_is_comment_0004_14cdf1fc49d2::llm4decompile::clang_O2::f649160a1038,phase3ar::libucl_src_ucl_parser.c_ucl_lex_is_comment_0004_14cdf1fc49d2::llm4decompile::clang_O2::5aa13dd8fc26,libucl::src_ucl_parser.c::ucl_lex_is_comment::0004::14cdf1fc49d2,libucl,ucl_lex_is_comment,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::libucl_src_ucl_parser.c_ucl_lex_is_comment_0004_14cdf1fc49d2::mycodex_api::clang_O2::6238b3776067,phase3ar::libucl_src_ucl_parser.c_ucl_lex_is_comment_0004_14cdf1fc49d2::mycodex_api::clang_O2::4096bb5314ef,libucl::src_ucl_parser.c::ucl_lex_is_comment::0004::14cdf1fc49d2,libucl,ucl_lex_is_comment,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libucl_src_mum.h_mum_hash_init_0008_8c28c78a2bec::llm4decompile::gcc_O0::a7117b911579,phase3ar::libucl_src_mum.h_mum_hash_init_0008_8c28c78a2bec::llm4decompile::gcc_O0::b0169b44af32,libucl::src_mum.h::mum_hash_init::0008::8c28c78a2bec,libucl,mum_hash_init,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::libucl_src_mum.h_mum_hash_init_0008_8c28c78a2bec::ghidra::clang_O2::ae24bce8580a,phase3ar::libucl_src_mum.h_mum_hash_init_0008_8c28c78a2bec::ghidra::clang_O2::272fb98abe57,libucl::src_mum.h::mum_hash_init::0008::8c28c78a2bec,libucl,mum_hash_init,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libucl_src_mum.h_mum_hash_init_0008_8c28c78a2bec::angr::clang_O2::8dcfcdced40e,phase3ar::libucl_src_mum.h_mum_hash_init_0008_8c28c78a2bec::angr::clang_O2::178c75a0f2e7,libucl::src_mum.h::mum_hash_init::0008::8c28c78a2bec,libucl,mum_hash_init,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libucl_src_mum.h_mum_hash_init_0008_8c28c78a2bec::llm4decompile::clang_O2::c99bd7b23d8a,phase3ar::libucl_src_mum.h_mum_hash_init_0008_8c28c78a2bec::llm4decompile::clang_O2::c464f2598d39,libucl::src_mum.h::mum_hash_init::0008::8c28c78a2bec,libucl,mum_hash_init,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::libucl_src_mum.h_mum_hash_init_0008_8c28c78a2bec::mycodex_api::clang_O2::d03b688942b6,phase3ar::libucl_src_mum.h_mum_hash_init_0008_8c28c78a2bec::mycodex_api::clang_O2::e808a5db334f,libucl::src_mum.h::mum_hash_init::0008::8c28c78a2bec,libucl,mum_hash_init,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::json-c_json_tokener.c_is_ws_char_0001_919354ce6ea9::llm4decompile::gcc_O0::eafac5245706,phase3ar::json-c_json_tokener.c_is_ws_char_0001_919354ce6ea9::llm4decompile::gcc_O0::3f37ef1cf6f5,json-c::json_tokener.c::is_ws_char::0001::919354ce6ea9,json-c,is_ws_char,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::json-c_json_tokener.c_is_ws_char_0001_919354ce6ea9::ghidra::clang_O2::d7c32d6423b8,phase3ar::json-c_json_tokener.c_is_ws_char_0001_919354ce6ea9::ghidra::clang_O2::1619a70a94a2,json-c::json_tokener.c::is_ws_char::0001::919354ce6ea9,json-c,is_ws_char,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::json-c_json_tokener.c_is_ws_char_0001_919354ce6ea9::angr::clang_O2::d63130dd7e77,phase3ar::json-c_json_tokener.c_is_ws_char_0001_919354ce6ea9::angr::clang_O2::38746996e8c6,json-c::json_tokener.c::is_ws_char::0001::919354ce6ea9,json-c,is_ws_char,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::json-c_json_tokener.c_is_ws_char_0001_919354ce6ea9::llm4decompile::clang_O2::0c80a1711e5a,phase3ar::json-c_json_tokener.c_is_ws_char_0001_919354ce6ea9::llm4decompile::clang_O2::974aaa741b21,json-c::json_tokener.c::is_ws_char::0001::919354ce6ea9,json-c,is_ws_char,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::json-c_json_tokener.c_is_ws_char_0001_919354ce6ea9::mycodex_api::clang_O2::4940e9efaece,phase3ar::json-c_json_tokener.c_is_ws_char_0001_919354ce6ea9::mycodex_api::clang_O2::731d51756cbf,json-c::json_tokener.c::is_ws_char::0001::919354ce6ea9,json-c,is_ws_char,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_textutils.c_hts_base64_decoded_length_0004_3bde5b536259::llm4decompile::gcc_O0::9d79529a038b,phase3ar::htslib_textutils.c_hts_base64_decoded_length_0004_3bde5b536259::llm4decompile::gcc_O0::33639093d08f,htslib::textutils.c::hts_base64_decoded_length::0004::3bde5b536259,htslib,hts_base64_decoded_length,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::htslib_textutils.c_hts_base64_decoded_length_0004_3bde5b536259::ghidra::clang_O2::f84a5995a8ce,phase3ar::htslib_textutils.c_hts_base64_decoded_length_0004_3bde5b536259::ghidra::clang_O2::22c475cc0057,htslib::textutils.c::hts_base64_decoded_length::0004::3bde5b536259,htslib,hts_base64_decoded_length,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_textutils.c_hts_base64_decoded_length_0004_3bde5b536259::angr::clang_O2::04f63d616a23,phase3ar::htslib_textutils.c_hts_base64_decoded_length_0004_3bde5b536259::angr::clang_O2::4d3f31ab9058,htslib::textutils.c::hts_base64_decoded_length::0004::3bde5b536259,htslib,hts_base64_decoded_length,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_textutils.c_hts_base64_decoded_length_0004_3bde5b536259::llm4decompile::clang_O2::66ad059e2b71,phase3ar::htslib_textutils.c_hts_base64_decoded_length_0004_3bde5b536259::llm4decompile::clang_O2::423c0574d527,htslib::textutils.c::hts_base64_decoded_length::0004::3bde5b536259,htslib,hts_base64_decoded_length,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::htslib_textutils.c_hts_base64_decoded_length_0004_3bde5b536259::mycodex_api::clang_O2::b31742a1b12a,phase3ar::htslib_textutils.c_hts_base64_decoded_length_0004_3bde5b536259::mycodex_api::clang_O2::29a8716a109a,htslib::textutils.c::hts_base64_decoded_length::0004::3bde5b536259,htslib,hts_base64_decoded_length,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_kstring.c_fast_exp_0008_939028784d18::llm4decompile::gcc_O0::92690de6c312,phase3ar::htslib_kstring.c_fast_exp_0008_939028784d18::llm4decompile::gcc_O0::e709ff4a4723,htslib::kstring.c::fast_exp::0008::939028784d18,htslib,fast_exp,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::htslib_kstring.c_fast_exp_0008_939028784d18::ghidra::clang_O2::01e5b8c1acc5,phase3ar::htslib_kstring.c_fast_exp_0008_939028784d18::ghidra::clang_O2::95df743dcbc8,htslib::kstring.c::fast_exp::0008::939028784d18,htslib,fast_exp,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_kstring.c_fast_exp_0008_939028784d18::angr::clang_O2::346bb51ee721,phase3ar::htslib_kstring.c_fast_exp_0008_939028784d18::angr::clang_O2::720a48aa6e31,htslib::kstring.c::fast_exp::0008::939028784d18,htslib,fast_exp,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_kstring.c_fast_exp_0008_939028784d18::llm4decompile::clang_O2::f6b41249fef3,phase3ar::htslib_kstring.c_fast_exp_0008_939028784d18::llm4decompile::clang_O2::94bcd66f2a0a,htslib::kstring.c::fast_exp::0008::939028784d18,htslib,fast_exp,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::htslib_kstring.c_fast_exp_0008_939028784d18::mycodex_api::clang_O2::82698f0f5ea8,phase3ar::htslib_kstring.c_fast_exp_0008_939028784d18::mycodex_api::clang_O2::0bb33a759f58,htslib::kstring.c::fast_exp::0008::939028784d18,htslib,fast_exp,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_hts.c_push_digit_0059_b35f1dd40434::llm4decompile::gcc_O0::40b6c108f4bc,phase3ar::htslib_hts.c_push_digit_0059_b35f1dd40434::llm4decompile::gcc_O0::a2d542ed1c65,htslib::hts.c::push_digit::0059::b35f1dd40434,htslib,push_digit,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::htslib_hts.c_push_digit_0059_b35f1dd40434::ghidra::clang_O2::ceaec744edda,phase3ar::htslib_hts.c_push_digit_0059_b35f1dd40434::ghidra::clang_O2::cb1938a892dd,htslib::hts.c::push_digit::0059::b35f1dd40434,htslib,push_digit,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_hts.c_push_digit_0059_b35f1dd40434::angr::clang_O2::5e1811fb1635,phase3ar::htslib_hts.c_push_digit_0059_b35f1dd40434::angr::clang_O2::8f83583f1d7f,htslib::hts.c::push_digit::0059::b35f1dd40434,htslib,push_digit,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_hts.c_push_digit_0059_b35f1dd40434::llm4decompile::clang_O2::bbb43700b3a7,phase3ar::htslib_hts.c_push_digit_0059_b35f1dd40434::llm4decompile::clang_O2::4fc3f4b1c41a,htslib::hts.c::push_digit::0059::b35f1dd40434,htslib,push_digit,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::htslib_hts.c_push_digit_0059_b35f1dd40434::mycodex_api::clang_O2::6a624ef72890,phase3ar::htslib_hts.c_push_digit_0059_b35f1dd40434::mycodex_api::clang_O2::fe9dfc00f70a,htslib::hts.c::push_digit::0059::b35f1dd40434,htslib,push_digit,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_hts_time_funcs.h_hts_year_is_leap_0002_ae2cd7fd399d::llm4decompile::gcc_O0::d41698e293e1,phase3ar::htslib_hts_time_funcs.h_hts_year_is_leap_0002_ae2cd7fd399d::llm4decompile::gcc_O0::dbe3763480a5,htslib::hts_time_funcs.h::hts_year_is_leap::0002::ae2cd7fd399d,htslib,hts_year_is_leap,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::htslib_hts_time_funcs.h_hts_year_is_leap_0002_ae2cd7fd399d::ghidra::clang_O2::a824603f1eb0,phase3ar::htslib_hts_time_funcs.h_hts_year_is_leap_0002_ae2cd7fd399d::ghidra::clang_O2::f6c5eeafedc0,htslib::hts_time_funcs.h::hts_year_is_leap::0002::ae2cd7fd399d,htslib,hts_year_is_leap,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_hts_time_funcs.h_hts_year_is_leap_0002_ae2cd7fd399d::angr::clang_O2::6ad3f0b3a0e2,phase3ar::htslib_hts_time_funcs.h_hts_year_is_leap_0002_ae2cd7fd399d::angr::clang_O2::428d20b1ba77,htslib::hts_time_funcs.h::hts_year_is_leap::0002::ae2cd7fd399d,htslib,hts_year_is_leap,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_hts_time_funcs.h_hts_year_is_leap_0002_ae2cd7fd399d::llm4decompile::clang_O2::d16661ec6b29,phase3ar::htslib_hts_time_funcs.h_hts_year_is_leap_0002_ae2cd7fd399d::llm4decompile::clang_O2::57a51187ac5b,htslib::hts_time_funcs.h::hts_year_is_leap::0002::ae2cd7fd399d,htslib,hts_year_is_leap,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::htslib_hts_time_funcs.h_hts_year_is_leap_0002_ae2cd7fd399d::mycodex_api::clang_O2::05b2ff67df73,phase3ar::htslib_hts_time_funcs.h_hts_year_is_leap_0002_ae2cd7fd399d::mycodex_api::clang_O2::3a002875ad98,htslib::hts_time_funcs.h::hts_year_is_leap::0002::ae2cd7fd399d,htslib,hts_year_is_leap,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_cram_cram_io.c_itf8_size_0014_33f5aa8539a5::llm4decompile::gcc_O0::f362cf3f7714,phase3ar::htslib_cram_cram_io.c_itf8_size_0014_33f5aa8539a5::llm4decompile::gcc_O0::23b789c6284f,htslib::cram_cram_io.c::itf8_size::0014::33f5aa8539a5,htslib,itf8_size,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::htslib_cram_cram_io.c_itf8_size_0014_33f5aa8539a5::ghidra::clang_O2::dc63d609d03a,phase3ar::htslib_cram_cram_io.c_itf8_size_0014_33f5aa8539a5::ghidra::clang_O2::6f1eec3a50e2,htslib::cram_cram_io.c::itf8_size::0014::33f5aa8539a5,htslib,itf8_size,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_cram_cram_io.c_itf8_size_0014_33f5aa8539a5::angr::clang_O2::95c6ecc5f608,phase3ar::htslib_cram_cram_io.c_itf8_size_0014_33f5aa8539a5::angr::clang_O2::a4032a2557e4,htslib::cram_cram_io.c::itf8_size::0014::33f5aa8539a5,htslib,itf8_size,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_cram_cram_io.c_itf8_size_0014_33f5aa8539a5::llm4decompile::clang_O2::f08c667eb832,phase3ar::htslib_cram_cram_io.c_itf8_size_0014_33f5aa8539a5::llm4decompile::clang_O2::f991503ad8c8,htslib::cram_cram_io.c::itf8_size::0014::33f5aa8539a5,htslib,itf8_size,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::htslib_cram_cram_io.c_itf8_size_0014_33f5aa8539a5::mycodex_api::clang_O2::d3144d0872fd,phase3ar::htslib_cram_cram_io.c_itf8_size_0014_33f5aa8539a5::mycodex_api::clang_O2::c4bf3db66437,htslib::cram_cram_io.c::itf8_size::0014::33f5aa8539a5,htslib,itf8_size,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_cram_pooled_alloc.c_next_power_2_0001_4b1e11e601ae::llm4decompile::gcc_O0::f26bc0f3e847,phase3ar::htslib_cram_pooled_alloc.c_next_power_2_0001_4b1e11e601ae::llm4decompile::gcc_O0::721d2862acbd,htslib::cram_pooled_alloc.c::next_power_2::0001::4b1e11e601ae,htslib,next_power_2,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::htslib_cram_pooled_alloc.c_next_power_2_0001_4b1e11e601ae::ghidra::clang_O2::31107040f171,phase3ar::htslib_cram_pooled_alloc.c_next_power_2_0001_4b1e11e601ae::ghidra::clang_O2::b91dfe1699a7,htslib::cram_pooled_alloc.c::next_power_2::0001::4b1e11e601ae,htslib,next_power_2,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_cram_pooled_alloc.c_next_power_2_0001_4b1e11e601ae::angr::clang_O2::0a15da083af8,phase3ar::htslib_cram_pooled_alloc.c_next_power_2_0001_4b1e11e601ae::angr::clang_O2::e6c4922004fb,htslib::cram_pooled_alloc.c::next_power_2::0001::4b1e11e601ae,htslib,next_power_2,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_cram_pooled_alloc.c_next_power_2_0001_4b1e11e601ae::llm4decompile::clang_O2::183e2662fec4,phase3ar::htslib_cram_pooled_alloc.c_next_power_2_0001_4b1e11e601ae::llm4decompile::clang_O2::5abcd223c08a,htslib::cram_pooled_alloc.c::next_power_2::0001::4b1e11e601ae,htslib,next_power_2,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::htslib_cram_pooled_alloc.c_next_power_2_0001_4b1e11e601ae::mycodex_api::clang_O2::1526bcbb65d0,phase3ar::htslib_cram_pooled_alloc.c_next_power_2_0001_4b1e11e601ae::mycodex_api::clang_O2::824ea9e40219,htslib::cram_pooled_alloc.c::next_power_2::0001::4b1e11e601ae,htslib,next_power_2,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_hts_time_funcs.h_hts_leaps_to_year_start_0003_175a7ed417f0::llm4decompile::gcc_O0::53436db93c08,phase3ar::htslib_hts_time_funcs.h_hts_leaps_to_year_start_0003_175a7ed417f0::llm4decompile::gcc_O0::73d854bfc18c,htslib::hts_time_funcs.h::hts_leaps_to_year_start::0003::175a7ed417f0,htslib,hts_leaps_to_year_start,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::htslib_hts_time_funcs.h_hts_leaps_to_year_start_0003_175a7ed417f0::ghidra::clang_O2::950158f0ce8d,phase3ar::htslib_hts_time_funcs.h_hts_leaps_to_year_start_0003_175a7ed417f0::ghidra::clang_O2::7907fbec1e41,htslib::hts_time_funcs.h::hts_leaps_to_year_start::0003::175a7ed417f0,htslib,hts_leaps_to_year_start,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_hts_time_funcs.h_hts_leaps_to_year_start_0003_175a7ed417f0::angr::clang_O2::5be85d376b74,phase3ar::htslib_hts_time_funcs.h_hts_leaps_to_year_start_0003_175a7ed417f0::angr::clang_O2::c0477b0c1d67,htslib::hts_time_funcs.h::hts_leaps_to_year_start::0003::175a7ed417f0,htslib,hts_leaps_to_year_start,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_hts_time_funcs.h_hts_leaps_to_year_start_0003_175a7ed417f0::llm4decompile::clang_O2::12e67d04e3d3,phase3ar::htslib_hts_time_funcs.h_hts_leaps_to_year_start_0003_175a7ed417f0::llm4decompile::clang_O2::234e2c1b2213,htslib::hts_time_funcs.h::hts_leaps_to_year_start::0003::175a7ed417f0,htslib,hts_leaps_to_year_start,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::htslib_hts_time_funcs.h_hts_leaps_to_year_start_0003_175a7ed417f0::mycodex_api::clang_O2::4e0be13cb180,phase3ar::htslib_hts_time_funcs.h_hts_leaps_to_year_start_0003_175a7ed417f0::mycodex_api::clang_O2::74ec2e2685ef,htslib::hts_time_funcs.h::hts_leaps_to_year_start::0003::175a7ed417f0,htslib,hts_leaps_to_year_start,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_cram_cram_decode.c_nbits_0004_cb1244c66c9e::llm4decompile::gcc_O0::e0272c3f72c7,phase3ar::htslib_cram_cram_decode.c_nbits_0004_cb1244c66c9e::llm4decompile::gcc_O0::2d4a7fae94ab,htslib::cram_cram_decode.c::nbits::0004::cb1244c66c9e,htslib,nbits,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::htslib_cram_cram_decode.c_nbits_0004_cb1244c66c9e::ghidra::clang_O2::fb13ed66b6c4,phase3ar::htslib_cram_cram_decode.c_nbits_0004_cb1244c66c9e::ghidra::clang_O2::aee36a231570,htslib::cram_cram_decode.c::nbits::0004::cb1244c66c9e,htslib,nbits,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_cram_cram_decode.c_nbits_0004_cb1244c66c9e::angr::clang_O2::90e2219b0a21,phase3ar::htslib_cram_cram_decode.c_nbits_0004_cb1244c66c9e::angr::clang_O2::27af7ad11d79,htslib::cram_cram_decode.c::nbits::0004::cb1244c66c9e,htslib,nbits,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::htslib_cram_cram_decode.c_nbits_0004_cb1244c66c9e::llm4decompile::clang_O2::14ecae9fd52f,phase3ar::htslib_cram_cram_decode.c_nbits_0004_cb1244c66c9e::llm4decompile::clang_O2::f322017f9368,htslib::cram_cram_decode.c::nbits::0004::cb1244c66c9e,htslib,nbits,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::htslib_cram_cram_decode.c_nbits_0004_cb1244c66c9e::mycodex_api::clang_O2::3e848984c50e,phase3ar::htslib_cram_cram_decode.c_nbits_0004_cb1244c66c9e::mycodex_api::clang_O2::0c3970fcd119,htslib::cram_cram_decode.c::nbits::0004::cb1244c66c9e,htslib,nbits,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libevent_http.c_evhttp_valid_response_code_0010_698d7ff2942e::llm4decompile::gcc_O0::f69831e171cb,phase3ar::libevent_http.c_evhttp_valid_response_code_0010_698d7ff2942e::llm4decompile::gcc_O0::e042f97718ac,libevent::http.c::evhttp_valid_response_code::0010::698d7ff2942e,libevent,evhttp_valid_response_code,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::libevent_http.c_evhttp_valid_response_code_0010_698d7ff2942e::ghidra::clang_O2::dd8466944524,phase3ar::libevent_http.c_evhttp_valid_response_code_0010_698d7ff2942e::ghidra::clang_O2::41b1b02bd96e,libevent::http.c::evhttp_valid_response_code::0010::698d7ff2942e,libevent,evhttp_valid_response_code,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libevent_http.c_evhttp_valid_response_code_0010_698d7ff2942e::angr::clang_O2::ddfd71114276,phase3ar::libevent_http.c_evhttp_valid_response_code_0010_698d7ff2942e::angr::clang_O2::f257499b56b3,libevent::http.c::evhttp_valid_response_code::0010::698d7ff2942e,libevent,evhttp_valid_response_code,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libevent_http.c_evhttp_valid_response_code_0010_698d7ff2942e::llm4decompile::clang_O2::624e056df8eb,phase3ar::libevent_http.c_evhttp_valid_response_code_0010_698d7ff2942e::llm4decompile::clang_O2::29826bae6cf5,libevent::http.c::evhttp_valid_response_code::0010::698d7ff2942e,libevent,evhttp_valid_response_code,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::libevent_http.c_evhttp_valid_response_code_0010_698d7ff2942e::mycodex_api::clang_O2::5e1177494a6a,phase3ar::libevent_http.c_evhttp_valid_response_code_0010_698d7ff2942e::mycodex_api::clang_O2::662c9cdd78c9,libevent::http.c::evhttp_valid_response_code::0010::698d7ff2942e,libevent,evhttp_valid_response_code,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
