function_id,project,policy,rank,args,normalized_output,edge_coverage_signature,trace_hash,origins,distance_score
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,20,[18],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],13.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,21,[19],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],12.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,22,[20],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],11.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,23,[21],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],10.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,24,[22],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],9.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,25,[23],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],8.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,26,[24],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],7.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,27,[25],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],6.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,28,[26],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],5.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,29,[27],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],4.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,30,[28],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],3.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,31,[29],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],2.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_diversity_only,32,[30],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,"['complete_domain', 'fixture_neighbor', 'generic_fallback']",1.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,1,[0],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,"['complete_domain', 'generic_type_boundary']",31.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,2,[48],0,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],4.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,3,[49],1,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],3.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,4,[50],2,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],2.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,5,[51],3,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,"['complete_domain', 'fixture_neighbor', 'generic_fallback']",1.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,6,[54],6,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,"['complete_domain', 'fixture_neighbor', 'generic_fallback']",1.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,7,[55],7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],2.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,8,[56],8,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],3.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,9,[57],9,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],4.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,10,[1],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,"['complete_domain', 'fixture_neighbor', 'generic_fallback', 'generic_type_boundary']",30.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,11,[2],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,"['complete_domain', 'generic_fallback']",29.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,12,[3],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],28.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,13,[4],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],27.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,14,[5],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],26.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,15,[6],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],25.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,16,[7],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],24.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,17,[8],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],23.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,18,[9],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],22.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,19,[10],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],21.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,20,[11],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],20.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,21,[12],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],19.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,22,[13],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],18.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,23,[14],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],17.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,24,[15],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],16.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,25,[16],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],15.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,26,[17],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],14.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,27,[18],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],13.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,28,[19],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],12.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,29,[20],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],11.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,30,[21],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],10.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,31,[22],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],9.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,output_then_coverage,32,[23],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],8.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,1,[0],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,"['complete_domain', 'generic_type_boundary']",31.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,2,[48],0,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],4.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,3,[49],1,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],3.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,4,[50],2,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],2.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,5,[51],3,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,"['complete_domain', 'fixture_neighbor', 'generic_fallback']",1.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,6,[54],6,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,"['complete_domain', 'fixture_neighbor', 'generic_fallback']",1.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,7,[55],7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],2.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,8,[56],8,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],3.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,9,[57],9,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],4.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,10,[1],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,"['complete_domain', 'fixture_neighbor', 'generic_fallback', 'generic_type_boundary']",30.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,11,[2],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,"['complete_domain', 'generic_fallback']",29.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,12,[3],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],28.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,13,[4],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],27.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,14,[5],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],26.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,15,[6],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],25.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,16,[7],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],24.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,17,[8],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],23.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,18,[9],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],22.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,19,[10],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],21.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,20,[11],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],20.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,21,[12],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],19.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,22,[13],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],18.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,23,[14],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],17.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,24,[15],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],16.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,25,[16],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],15.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,26,[17],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],14.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,27,[18],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],13.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,28,[19],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],12.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,29,[20],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],11.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,30,[21],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],10.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,31,[22],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],9.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,coverage_then_output,32,[23],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,['complete_domain'],8.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,source_behavioral_diversity_no_distance,1,[0],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,"['complete_domain', 'generic_type_boundary']",31.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,source_behavioral_diversity_no_distance,2,[48],0,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],4.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,source_behavioral_diversity_no_distance,3,[49],1,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],3.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,source_behavioral_diversity_no_distance,4,[50],2,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],2.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,source_behavioral_diversity_no_distance,5,[51],3,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,"['complete_domain', 'fixture_neighbor', 'generic_fallback']",1.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,source_behavioral_diversity_no_distance,6,[54],6,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,"['complete_domain', 'fixture_neighbor', 'generic_fallback']",1.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,source_behavioral_diversity_no_distance,7,[55],7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],2.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,source_behavioral_diversity_no_distance,8,[56],8,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],3.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,source_behavioral_diversity_no_distance,9,[57],9,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,c907acf7f78815b8c0b38b088b2bb6ecdb83489772e423d611d68bdb74946ef7,['complete_domain'],4.0
musl::src_network_inet_pton.c::hexval::0001::a0a6dbc2a411,musl,source_behavioral_diversity_no_distance,10,[1],-1,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,bf2dbbd530229ddc5cb8cc3d52d436c3dddc05b58aea1223e9ea947b74518c7e,"['complete_domain', 'fixture_neighbor', 'generic_fallback', 'generic_type_boundary']",30.0
